americas_bvsp,americas_gsptse,americas_ipsa,americas_merv,americas_mxx,asia_000001ss,asia_aord,asia_axjo,asia_bsesn,asia_hsi,asia_jkse,asia_klse,asia_ks11,asia_n225,asia_nz50,asia_sti,asia_twii,europe_aex,europe_atx,europe_bfx,europe_fchi,europe_ftse,europe_gdat,europe_gdaxi,europe_omxspi,europe_oseax,europe_ssmi,europe_stoxx50e,us_bank,us_bkx,us_gspc,us_inds,us_insr,us_ixco,us_ixic,us_ixtc,us_mid,us_nbi,us_ndx,us_ny,us_nya,us_nyi,us_nyl,us_nyy,us_oex,us_ofin,us_rua,us_rui,us_rut,us_sox,us_tran,us_vix,us_xax,us_xmi
52806.0,14702.3,3925.31,7374.81,41943.96,2021.29,5458.1,5479.9,24374.4,22953.76,4969.88,1875.12,2015.59,14337.79,5128.84,3265.66,8969.63,404.14,2437.43,3128.26,4478.21,6820.6,1150.97,9720.91,451.2,667.45,8694.0,3187.63,2464.14,67.93,1892.49,3550.11,6243.16,2096.55,4154.34,251.94,1360.48,2444.53,3650.86,8025.19,10644.52,5841.2,7219.32,7333.98,839.41,5342.29,1128.88,1055.06,1113.87,584.3,3232.75,12.03,2676.08,1847.65
52626.0,14708.1,3960.06,7446.85,41917.92,2034.57,5470.3,5492.8,24693.35,22965.86,4973.06,1869.22,2017.17,14462.17,5151.37,3278.02,9008.22,405.14,2461.54,3129.86,4493.15,6815.8,1171.15,9768.01,452.37,670.15,8703.8,3203.28,2480.18,68.12,1900.53,3583.04,6257.62,2116.97,4185.81,253.45,1369.66,2450.48,3677.33,8047.81,10681.87,5852.05,7237.1,7370.95,842.59,5364.57,1134.48,1059.76,1126.19,589.91,3255.43,11.36,2663.93,1854.9
52932.0,14715.7,3959.01,7533.36,42004.58,2041.48,5490.4,5512.8,24716.88,22963.18,4963.92,1862.8,2010.35,14602.52,5153.68,3282.88,9036.12,406.88,2492.1,3145.61,4526.93,0.0,1197.71,9892.82,453.19,669.76,8712.4,3240.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52172.0,14658.0,3930.02,7571.62,41958.97,2034.56,5490.8,5511.7,24549.51,22944.3,0.0,1867.57,1997.63,14636.52,5145.85,3274.06,9055.29,406.81,2514.79,3153.97,4529.75,6844.9,1207.55,9940.82,453.92,673.49,8710.4,3244.28,2506.23,68.71,1911.91,3607.38,6310.21,2147.85,4237.07,255.73,1378.4,2512.61,3723.07,8076.53,10720.62,5861.63,7257.75,7379.3,847.38,5416.74,1141.98,1066.1,1142.2,597.08,3274.4,11.51,2672.34,1859.51
52640.0,14611.0,3929.3,7665.43,41960.45,2050.23,5506.7,5527.2,24556.09,23080.03,4985.58,1871.66,2017.06,14670.95,5181.46,3271.84,9121.71,405.94,2521.07,3161.85,4531.63,6851.2,1220.16,9939.17,453.5,675.62,8706.5,3246.24,2489.88,68.64,1909.78,3595.7,6267.08,2140.94,4225.08,256.86,1374.56,2501.21,3712.26,8070.04,10702.73,5837.98,7243.24,7370.11,846.35,5413.97,1140.3,1064.83,1136.68,597.66,3298.56,11.68,2661.1,1855.79
52239.0,14589.0,3944.21,7815.59,42009.92,2040.59,5499.2,5519.5,24234.15,23010.14,0.0,1876.62,2012.26,14681.72,5183.16,3300.71,9109.0,407.44,0.0,3162.09,4530.51,6871.3,1206.21,9938.9,0.0,0.0,0.0,3244.66,2487.94,68.66,1920.03,3614.76,6278.51,2155.06,4247.95,257.22,1380.53,2516.18,3735.72,8110.71,10752.11,5856.96,7274.96,7394.48,850.89,5421.1,1146.15,1070.48,1140.07,598.96,3303.69,11.57,2701.2,1864.63
51239.0,14604.2,3903.81,7712.23,41362.51,2039.21,5473.8,5492.5,24217.34,23081.65,4893.91,1873.38,1994.96,14632.38,5178.44,3295.85,9075.91,407.21,2529.33,3159.1,4519.57,6844.5,1223.48,9943.27,455.66,675.14,8674.5,3244.6,2488.21,68.91,1923.57,3611.69,6251.43,2154.38,4242.62,256.26,1377.98,2503.62,3736.82,8127.65,10756.31,5843.05,7278.19,7376.96,852.69,5408.54,1147.18,1071.96,1134.5,599.59,3301.33,11.4,2727.3,1869.21
51606.0,14680.8,3891.19,7678.23,41936.71,0.0,5499.2,5518.5,24684.85,0.0,4912.09,1864.25,2002.0,14935.92,0.0,3302.24,0.0,408.77,2534.18,3160.56,4515.89,6864.1,1245.15,9950.12,455.39,681.13,8689.0,3247.8,2506.63,69.28,1924.97,3612.47,6213.22,2146.49,4237.2,255.96,1381.89,2504.99,3732.96,8134.92,10772.01,5856.73,7288.57,7396.69,852.38,5397.42,1147.92,1073.15,1128.9,602.84,3331.71,11.58,2711.28,1871.89
52032.0,14734.7,3908.83,7708.8,42126.09,2038.31,5460.5,5479.7,24858.59,23291.04,4942.16,1872.55,2008.56,15034.25,5164.12,3296.67,9123.46,408.61,2515.73,3142.58,4503.69,6836.3,1234.62,9919.74,454.03,683.03,8661.2,3241.04,2514.99,69.52,1924.24,3600.66,6187.81,2146.6,4234.08,254.89,1381.51,2515.44,3730.07,8129.83,10770.33,5860.48,7287.4,7380.67,851.86,5385.09,1147.33,1072.77,1126.15,608.43,3321.78,11.87,2707.75,1870.06
51833.0,14796.8,3916.96,7695.48,41953.3,2024.83,5426.8,5444.8,24805.83,23151.71,4932.56,1865.2,0.0,15067.96,5159.35,3280.17,9119.96,408.07,2513.77,3142.93,4501.0,6818.6,1251.05,9926.67,454.66,679.18,8661.1,3237.93,2516.92,69.55,1927.88,3612.03,6231.69,2154.03,4251.64,254.65,1387.91,2542.3,3743.59,8137.26,10776.78,5839.74,7282.11,7367.62,853.11,5392.98,1150.0,1075.07,1131.22,611.14,3371.42,12.08,2707.45,1870.68
51559.0,14800.2,3940.35,7835.18,42173.03,0.0,5419.7,5436.9,25019.51,23109.66,4935.56,1869.0,1995.48,15079.37,5159.49,3279.64,9140.72,410.97,2542.98,3152.34,4548.73,6813.5,0.0,9947.83,452.56,687.93,8643.3,0.0,2564.51,70.26,1940.46,3656.96,6310.11,2175.65,4296.23,257.17,1401.95,2559.75,3776.95,8183.78,10847.69,5876.07,7325.09,7412.04,858.86,5445.5,1158.88,1082.28,1153.94,614.3,3388.45,11.68,2705.17,1884.06
53129.0,14838.9,3936.37,7913.87,42778.26,0.0,5443.5,5464.0,25396.46,22951.0,4937.18,1862.7,0.0,15077.24,5182.44,3299.43,9134.46,413.26,2567.72,3171.51,4581.12,6858.2,0.0,9987.19,0.0,691.41,8659.7,0.0,2587.05,70.82,1949.44,3680.16,6352.79,2187.4,4321.4,258.75,1410.43,2570.6,3794.57,8222.82,10904.22,5909.01,7362.28,7430.78,862.32,5493.39,1164.73,1087.31,1165.21,617.25,3444.91,10.73,2713.14,1892.81
54273.0,14871.2,3912.01,8291.81,43009.99,0.0,0.0,0.0,25580.21,23117.47,4885.08,1863.69,1990.04,15124.0,5187.35,3305.2,9162.74,415.46,0.0,3176.59,4589.12,6875.0,0.0,10008.63,457.33,0.0,0.0,0.0,2620.55,71.85,1951.27,3683.59,6365.88,2198.19,4336.24,259.47,1415.01,2592.73,3795.74,8234.97,10918.62,5918.86,7373.67,7449.47,863.63,5520.57,1166.57,1088.33,1175.88,618.44,3441.07,11.15,2715.38,1894.79
54604.0,14904.4,3929.53,8157.96,43045.27,0.0,5448.5,5469.7,25583.69,23315.74,4946.09,1876.61,2011.8,14994.8,5179.4,3293.82,9222.37,415.86,2585.84,3186.07,4595.0,6873.6,0.0,10028.8,457.13,691.3,8752.9,0.0,2611.0,71.77,1950.79,3673.81,6338.65,2204.28,4338.0,260.43,1410.84,2602.16,3800.86,8238.29,10914.2,5921.98,7376.98,7441.53,864.67,5473.08,1165.79,1087.8,1172.71,620.26,3443.51,10.99,2721.7,1892.63
55102.0,14892.1,3906.91,8077.65,42944.81,0.0,5432.5,5454.0,25473.89,23257.29,4971.95,1878.38,2014.67,15069.48,5179.15,3290.04,9229.8,414.45,2554.97,3178.17,4555.11,6838.9,0.0,9949.81,455.16,688.99,8712.1,0.0,2584.54,71.12,1943.89,3673.56,6310.25,2202.7,4331.93,259.26,1405.76,2599.82,3797.85,8201.41,10872.69,5904.98,7348.31,7414.15,861.29,5447.31,1161.66,1084.09,1166.71,623.48,3391.84,11.6,2732.71,1880.87
0.0,14909.6,3890.77,8066.51,42617.62,2051.71,5407.9,5428.8,25576.21,23175.02,4934.41,1873.87,2011.65,14973.53,5195.11,3293.01,9204.65,414.74,2559.94,3167.93,4554.4,6843.1,1307.08,9938.7,454.82,693.97,8671.0,3284.28,2574.72,70.67,1930.11,3640.48,6299.21,2182.95,4297.63,257.03,1398.76,2588.09,3763.8,8146.52,10825.03,5910.37,7319.71,7382.62,854.47,5438.14,1153.6,1076.51,1159.4,621.35,3308.98,12.56,2743.38,1867.9
54807.0,15001.6,3863.13,8047.37,42485.66,2070.72,5383.7,5405.1,25228.17,23319.17,4926.66,1876.74,1990.85,15097.84,5170.51,3293.25,9196.39,414.05,2556.36,3151.84,4543.28,6777.9,1270.69,9912.87,451.91,695.48,8653.8,3282.84,2570.08,70.71,1936.16,3647.28,6283.32,2196.22,4310.65,256.61,1402.38,2587.2,3775.56,8170.76,10856.22,5923.92,7339.64,7417.32,857.19,5445.61,1157.24,1079.93,1162.68,627.49,3317.92,12.18,2752.67,1876.2
54630.0,15040.4,3841.28,7235.11,42596.25,2085.98,5390.6,5412.3,25190.48,23300.67,4885.46,1871.58,1993.59,14933.29,5178.8,3290.26,9202.93,412.54,2558.38,3141.83,4510.05,6754.6,1262.31,9883.98,448.34,693.22,8663.6,3261.42,2554.89,70.21,1937.78,3659.37,6266.32,2202.16,4321.1,256.32,1402.55,2595.12,3779.93,8173.39,10863.22,5926.84,7342.47,7417.06,857.18,5454.54,1158.41,1080.79,1166.82,630.93,3333.61,12.65,2764.23,1877.16
54300.0,15055.9,3827.68,7507.1,42612.64,2066.7,5380.7,5400.7,25521.19,23203.59,4909.52,1874.6,2001.55,14975.97,5193.5,3274.44,9240.6,414.58,2561.89,3158.91,4536.07,6766.8,1258.48,9920.32,448.63,685.93,8667.8,3275.33,2592.17,71.09,1941.99,3678.27,6312.88,2209.51,4337.23,257.2,1414.74,2588.45,3781.32,8189.67,10886.01,5922.17,7349.54,7423.55,858.11,5515.52,1162.0,1083.65,1176.62,635.5,3355.69,12.06,2771.18,1877.52
55203.0,15109.3,3869.3,7727.67,42802.6,2055.52,5363.9,5382.7,25246.25,23181.72,4887.86,1876.58,1989.49,15115.8,5184.46,3276.8,9279.93,415.48,2567.69,3150.75,4530.37,6778.6,1270.34,9930.33,447.53,695.74,8657.3,3279.2,2604.79,71.39,1956.98,3707.72,6332.85,2219.46,4362.84,258.82,1420.73,2609.06,3804.61,8259.26,10975.54,5973.16,7412.3,7477.65,864.62,5539.56,1170.45,1091.7,1183.13,633.2,3381.51,10.61,2790.83,1887.84
0.0,15112.2,3893.56,7347.64,42957.36,2023.73,5446.4,5468.2,25201.8,23167.73,4864.27,1881.48,1992.03,15361.16,5192.15,3269.02,9316.81,417.98,0.0,3172.78,4563.04,6808.1,1286.99,10004.0,450.18,703.88,8674.4,3314.8,2595.23,71.14,1959.48,3702.13,6343.78,2215.27,4359.33,259.12,1421.77,2617.88,3800.8,8271.69,11003.08,5994.37,7429.05,7480.44,865.39,5528.3,1171.94,1093.14,1184.03,633.98,3400.73,10.62,2812.18,1889.61
54638.0,15109.0,3870.2,0.0,42865.72,2026.67,5401.6,5419.5,25105.51,23194.06,4847.7,1885.72,1968.07,15349.42,5145.03,3258.8,9273.79,417.9,2565.0,3166.15,4541.34,6825.2,1305.93,9987.24,0.0,702.74,8701.6,3302.36,2609.14,71.58,1962.87,3693.76,6355.06,2214.01,4368.04,259.77,1425.36,2668.35,3802.64,8282.74,11018.11,5990.91,7433.73,7424.08,866.15,5561.84,1174.26,1095.13,1188.43,635.42,3444.95,10.85,2820.73,1893.84
54210.0,15105.6,3879.98,7985.11,42916.73,2024.36,5432.7,5453.3,25031.32,22804.81,4842.13,1883.96,1974.92,15369.28,5126.16,3257.4,9228.35,415.59,2531.38,3149.1,4515.57,6800.6,1270.38,9920.92,453.27,704.83,8644.6,0.0,2597.76,71.76,1962.61,3696.65,6332.02,2221.36,4368.68,259.22,1424.26,2641.37,3805.31,8285.4,11014.09,5984.55,7432.3,7416.29,866.69,5567.03,1173.88,1095.02,1184.95,633.13,3427.28,10.98,2799.02,1892.92
54281.0,14962.4,3902.03,7912.54,42884.76,2033.93,5415.1,5432.8,25368.9,22880.64,4862.24,1892.33,1994.35,15376.24,5121.21,3262.03,9246.2,415.78,2519.78,3145.44,4518.34,6787.1,1243.72,9938.08,454.25,701.78,8673.3,3284.81,2580.39,71.15,1949.98,3675.26,6305.63,2212.36,4350.35,256.99,1413.5,2668.28,3799.53,8219.63,10921.99,5929.51,7369.83,7385.38,860.9,5516.63,1165.75,1087.72,1173.24,628.5,3377.17,12.13,2772.8,1878.46
53426.0,14974.7,3893.83,7982.72,42854.19,2025.5,5386.8,5402.0,25313.74,22866.7,4838.98,1889.55,1981.77,15266.61,5104.54,3261.54,9242.16,411.93,2494.91,3115.43,4460.6,6733.6,1226.19,9867.75,448.59,691.08,8582.0,3252.31,2595.17,71.35,1959.53,3702.59,6308.75,2229.18,4379.76,258.13,1422.08,2676.85,3827.33,8256.62,10962.87,5937.21,7394.27,7418.78,865.96,5530.73,1171.84,1093.14,1182.68,630.87,3407.87,11.59,2767.09,1880.37
53506.0,15030.7,3886.91,7820.5,42613.8,2038.68,5446.8,5464.3,25062.67,23197.83,4872.42,1889.97,1995.05,15308.49,5130.15,3278.57,9320.94,410.81,2498.29,3128.88,4439.63,6735.1,1226.45,9804.9,447.0,688.91,8541.3,0.0,2596.16,71.13,1957.22,3703.08,6280.63,2226.86,4379.05,258.27,1419.25,2681.86,3826.91,8243.2,10949.45,5932.5,7384.52,7424.39,864.88,5526.79,1170.41,1091.85,1180.71,628.28,3417.65,11.63,2772.76,1877.54
53157.0,15094.3,3874.47,7905.1,42493.86,2036.51,5429.1,5445.1,25099.92,23221.52,4845.13,1880.93,1988.51,15095.0,5144.25,3271.05,9306.83,410.86,2491.62,3129.88,4436.99,6757.8,1209.97,9815.17,449.13,690.88,8562.1,3227.85,2604.52,71.3,1960.96,3716.91,6294.24,2239.86,4397.93,259.5,1426.55,2682.55,3844.44,8248.86,10974.43,5953.48,7397.37,7467.08,866.54,5537.32,1173.5,1094.28,1189.5,629.27,3415.79,11.26,2775.39,1877.28
53168.0,15146.0,3875.73,7887.33,42737.17,2048.33,5382.0,5395.7,25413.78,23190.72,4878.58,1882.71,2002.21,15162.1,5141.48,3255.67,9393.07,413.15,2500.85,3127.21,4422.84,6743.9,1214.31,9833.07,449.01,690.39,8554.5,3228.24,2605.67,71.31,1960.23,3726.56,6321.5,2246.64,4408.18,260.82,1432.94,2686.41,3849.48,8237.16,10979.42,5958.53,7393.09,7474.37,865.47,5558.47,1174.07,1094.59,1192.96,635.93,3402.98,11.57,2778.88,1871.85
53171.0,0.0,3871.02,8060.01,42872.84,2050.38,5366.5,5375.9,25516.35,0.0,4884.83,1879.12,1999.0,15326.2,5146.26,3242.64,9441.92,415.48,2503.17,3151.82,4461.12,6802.9,1228.85,9902.41,451.19,696.04,8608.0,3258.71,2636.64,71.75,1973.32,3766.14,6386.38,2268.43,4458.65,262.9,1445.16,2749.34,3894.33,8284.14,11046.61,6009.74,7443.18,7548.39,871.41,5580.33,1182.43,1102.02,1205.95,644.71,3441.59,11.15,2802.29,1886.75
53029.0,15209.8,3887.72,8155.23,43279.48,2059.42,5441.7,5455.4,25841.21,23549.62,4908.27,1886.84,2015.28,15369.97,5149.39,3263.91,9484.96,415.85,2524.74,3166.29,4444.72,6816.4,1247.92,9911.27,452.74,695.88,8607.2,3252.25,2615.46,71.65,1974.62,3764.4,6337.93,2265.59,4457.73,262.71,1436.41,2769.02,3899.27,8298.96,11050.34,6024.03,7458.12,7566.15,873.29,5583.04,1181.87,1101.97,1199.5,645.78,3385.04,10.82,2819.05,1888.79
53875.0,15207.1,3893.48,8146.09,43660.7,2063.23,5479.5,5491.2,25823.75,23531.44,4888.73,1888.69,2010.97,15348.29,5167.39,3273.15,9526.23,419.53,2536.82,3197.43,4489.88,6865.2,1254.21,10029.43,460.15,701.29,8694.3,3289.75,2649.62,72.38,1985.44,3794.75,6373.33,2277.15,4485.93,264.45,1444.14,2779.48,3923.01,8342.78,11104.72,6050.31,7494.96,7600.22,878.14,5610.74,1188.32,1107.81,1208.15,650.55,3392.52,10.32,2833.44,1896.35
54055.0,15215.0,3887.55,8141.7,43518.06,2059.38,5511.8,5525.0,25962.06,23546.36,4905.83,1884.91,2009.66,15437.13,5188.91,3272.25,9510.05,418.7,2460.31,3180.12,4468.98,6866.1,1243.8,10009.08,457.92,700.27,8678.2,3270.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53802.0,15172.9,3882.17,8151.95,43452.55,0.0,5506.3,5518.9,26100.08,23540.92,4989.03,1892.5,2005.12,15379.44,5186.36,3291.57,9520.2,414.12,2427.79,3159.72,4405.76,6823.5,0.0,9906.07,456.56,699.78,8612.8,0.0,2624.4,71.91,1977.65,3756.7,6326.92,2274.02,4451.53,263.47,1430.58,2712.0,3910.71,8311.99,11035.81,6000.82,7454.79,7566.33,875.87,5575.36,1181.42,1102.53,1186.74,646.1,3329.3,11.33,2822.21,1892.06
53635.0,15137.2,3920.66,8321.04,43403.43,0.0,5498.5,5510.9,25582.11,23541.38,5024.71,1892.65,2006.66,15314.41,5166.08,3283.34,9530.98,409.76,2383.25,3125.06,4342.53,6738.5,0.0,9772.67,451.68,692.02,8554.5,0.0,2594.84,71.09,1963.71,3708.06,6290.6,2244.65,4391.46,260.08,1420.06,2651.68,3864.07,8260.98,10963.16,5952.75,7403.86,7485.77,869.43,5517.9,1172.03,1094.18,1172.15,642.64,3315.64,11.98,2810.78,1882.38
